Student_ID,Study_Hours_Per_Week,Attendance_Rate,Assignments_Completed,Exam_Score,Forum_Participation,Library_Usage,Past_Failures
STU09907,8.946939310789588,72.96344160464389,63.2450599554501,63.16146111903942,18,15,1
STU11670,13.531090517273837,88.38570874335718,57.727499945648646,53.18210588576787,8,9,0
STU09831,9.785584913680138,64.43157218687813,68.49166855398995,69.09962264160745,2,9,1
STU13985,5.932206223609165,56.59158797594898,38.66553967542785,48.71754292775846,6,2,0
STU02433,31.112010808252514,95.18653768943686,76.96426428843067,79.2180501163236,20,30,0
STU04648,15.7924890071609,79.05501262500032,59.17994904114798,63.74900154695241,9,16,0
STU08470,11.510928533735276,77.19396961488188,66.28888841284078,74.37526921978565,9,10,0
STU13224,7.578241526536999,74.35839055675662,25.782994131597697,60.05254394132585,4,1,1
STU00897,37.85997658747485,88.25170263739771,96.86988471299533,86.65721656456661,17,21,0
STU12334,12.765066562043964,54.95583587169595,49.5589994661646,43.10889178837079,1,4,1
STU01588,29.768801279056767,100.0,84.62118936750466,85.08367901700726,14,27,0
STU06687,16.21604524862559,59.25883035934667,56.42411567848116,48.890749736456755,9,16,0
STU01720,21.73128985096516,97.74620891145481,100.0,79.98771682592321,25,37,0
STU06101,10.682887206056595,65.7691207884244,58.852339382294865,60.19152651305181,9,14,0
STU03807,12.26514837323591,72.1787561050874,57.287707055489825,77.00581943498854,11,6,0
STU08807,21.98794619700327,67.6313716552454,69.41755654407076,60.481878508137896,2,6,0
STU11502,19.001934412497178,69.61018616158003,61.13294009559149,66.21216386938961,15,2,0
STU03962,10.222561637818409,64.16021783429245,90.9312101769616,83.30777246965059,3,12,0
STU14251,10.08196117928505,40.18920784954977,42.84964577867517,52.960659075487214,0,5,2
STU07037,12.66188226821767,72.6898836202774,59.654948458766086,62.19511301981053,7,7,0
STU14709,15.0,66.48601542970658,22.30423044357391,59.049424276957154,0,3,1
STU00891,19.730822523178272,96.28344318545871,78.38478215985332,86.63197202134677,18,35,0
STU13519,3.862322265847628,38.26380405561479,40.72535970077511,44.86419264846365,1,4,1
STU04007,13.56344566061698,72.35531729233334,89.66588009341557,58.539444891770835,11,10,0
STU04940,16.190184360198785,81.58841028750345,83.76593466788799,68.66495213062554,5,5,0
STU14203,0.3122970950395416,28.86780303329711,31.40629405500638,46.91458476325093,4,2,0
STU09714,15.31024548353708,79.995063840997,54.490654620816464,56.07209975769291,4,8,1
STU05899,25.0,79.91257087187832,79.16311989693794,71.48295602798791,0,6,0
STU13425,6.823265923581872,64.76328191637472,22.137031999707894,26.670133216514003,0,5,2
STU11963,9.681867509509738,65.32195847325092,71.74648582040489,80.72660941763375,8,17,1
STU11305,6.696816058455056,71.24252879527302,59.62590845292916,61.683233472858504,9,14,0
STU00585,22.49107903594234,90.8826033563477,94.58379602894135,89.6339761688677,22,21,0
STU03933,17.457228235406166,65.32701622883089,68.59692104317047,74.78928761737778,4,7,0
STU01261,17.33658014538133,91.61422798070889,99.77955198334408,95.23672448681766,21,14,0
STU10457,18.348040850646534,72.54669676090009,71.52780517625116,55.712404244850845,9,19,1
STU00311,24.32845629264726,97.43242481947935,98.34790976441771,79.50880816057091,26,15,0
STU01717,15.0,99.72375907328703,100.0,92.67455910730277,29,19,0
STU06010,19.358088144288214,74.30398546810538,86.28925660934944,63.951286074735954,13,7,0
STU02053,20.80709670259249,91.0700374648047,88.90094603988229,94.51928067849694,29,27,0
STU10589,11.678704022745272,73.34649393377212,69.35608999810361,73.79276697766286,3,5,0
STU04669,9.00769618964073,72.55051891001784,69.29974230226608,72.89335606478872,6,20,0
STU04299,14.720689421987796,77.4169044583714,67.21025231151047,67.99951003497956,11,11,0
STU06647,14.877482592151647,59.00897811094472,64.70691378748789,61.33878340133949,8,12,0
STU03784,5.377256961538475,67.76063794545215,63.6011205732201,69.74127835571672,0,14,0
STU01009,18.274927580346656,92.41685098350328,100.0,96.12021904141254,18,30,0
STU07348,7.305713008684557,73.39181919945055,52.8243340741062,72.45155583773598,2,9,0
STU12504,6.921728972407317,44.33207557707965,36.6650550769736,39.167595695930984,4,5,0
STU14058,2.0852079964039456,51.9188209591422,34.49709499179254,41.12012178546536,1,0,2
STU08384,17.16311164552072,57.15013685638,69.2806232711135,56.3261891532724,4,12,0
STU11092,16.730168543686247,80.16833624948015,64.3386442499344,70.83495868831098,5,4,0
STU04060,15.432570711216604,81.90316841788233,65.98679926220802,72.77414063983252,6,12,0
STU08722,20.102423938962126,70.15456472528064,63.18326046590431,72.20480357121224,6,11,0
STU00091,29.17846056032571,91.61087943602715,96.23843342332226,98.6494117239474,7,20,0
STU01988,25.669709414760067,93.1649206348946,88.02499098126778,90.44332161674733,30,26,0
STU12607,0.0,31.520884148562494,12.43062066033939,51.018634207669145,1,1,2
STU14167,6.308169589661715,52.425151800216625,51.795174942154375,52.838507864953826,2,3,1
STU07280,16.1031777590655,93.39454836506373,55.68640332240723,78.60922514351545,6,7,0
STU12034,7.811591670187898,41.030651015820965,41.23413918094542,40.32577876888644,1,0,2
STU10851,15.016629373872961,68.44918271704412,63.9553822635921,67.91999716279814,2,7,1
STU13018,4.288968956492738,57.269123507177184,32.38238053659109,30.22175745906808,2,1,2
STU14240,5.578761321762362,46.472986035955984,52.088667970570754,58.29173751929566,4,2,1
STU13016,7.340410009072572,51.09896554881526,34.532288896228984,63.20901722757826,4,5,1
STU12905,9.374724249414955,44.11860604713823,21.866375941848617,45.08941673839992,2,4,1
STU02926,25.197310996519654,91.82173577875383,88.05876117429277,100.0,14,28,0
STU09982,18.884538559912457,81.67920773672394,75.00991764153358,68.57232205019842,7,8,0
STU08186,21.61437866818612,78.88867597848223,82.59259247978568,59.92736711725146,0,12,0
STU05885,17.26096273322745,66.99063110462708,53.070632703129554,71.28415779765656,7,8,0
STU02342,23.430239065420697,94.86151416809008,85.73706791762007,84.23731827609672,21,19,0
STU13039,8.425701750166503,43.22585276143879,27.799802040370977,43.57488490798027,2,4,0
STU10650,15.31601930264652,76.89978250116846,67.73326875820578,63.84924237631558,7,2,0
STU00628,20.93492813869935,97.46983974703312,93.80609218489404,90.10567951160195,15,32,0
STU10066,23.303354873993236,77.36917784249273,77.65015957122438,66.35274048773775,3,8,0
STU07546,12.879283522586858,60.698846361059694,63.779221072629056,70.52402235119621,4,7,0
STU12035,7.402199250080593,41.26819842219374,34.19913718649494,36.537789030674176,1,3,0
STU04766,13.135464970649439,69.16299540620388,73.59171772673777,70.32627993699232,13,14,0
STU14409,4.815718504810992,65.0986489879548,23.176536860021134,35.459682372594926,2,3,0
STU12658,1.0083791938251707,59.84863026454734,31.054440412857325,53.33358838954359,2,0,0
STU00129,21.865164711061162,100.0,97.6620154836438,86.6251993446344,23,30,0
STU13294,5.5599141855669725,42.38557996859669,42.25174110384438,33.46764177870548,2,2,1
STU10412,15.026091015611485,75.43529531826964,51.14335529780966,64.92895468884711,8,8,1
STU04183,6.7444701181219555,91.66247992166812,59.68177724768778,63.06598924678454,8,12,0
STU07300,8.05140394526801,86.24183339728106,73.05881497144738,64.65994204324329,14,7,0
STU06996,12.421529390533266,65.66442528703675,44.59264745776545,75.66413153050675,14,14,0
STU02399,25.51482621232305,93.12049935187002,83.14030873097848,97.20850219072214,17,25,0
STU13432,5.149127457247421,28.465953804201554,26.18119891258553,62.78498975466658,1,2,1
STU01187,33.76597401032792,93.90454216040536,85.27605611594647,94.12343070237173,17,19,0
STU11804,12.292846427846554,74.2413544228173,63.821042150015515,54.48649083214101,5,14,0
STU14576,3.9082028476892092,50.49383385467702,15.134563139262152,51.07325819991008,2,5,1
STU05315,13.385423185798288,82.93290594049891,68.09405324839672,70.25865331832654,9,11,1
STU09221,9.741860073093644,85.04944528980462,81.10939194740521,67.72104209785559,9,10,0
STU04248,11.053471191201167,65.6055053080374,50.238773950873096,65.1347525922207,12,10,0
STU14330,2.851152519533274,59.32616932105934,53.021829376076155,56.93465652389211,2,5,3
STU09108,10.302653299567814,72.91664259927457,51.447098250908,71.52664602874736,1,8,1
STU01097,21.95753048134399,91.97639626033362,94.02989837419867,79.24154161252567,18,26,0
STU06654,17.3186675752193,76.0537593519966,74.0418777296085,83.64699423687716,1,9,0
STU01274,32.17785496581811,89.5147823574741,75.45299427655175,90.53637167358968,17,25,0
STU05699,20.81729806304252,94.19853999829417,71.50180753187969,70.92523349495495,3,17,0
STU13980,5.993958424121956,52.78799790149961,39.385760624348215,42.318887237121615,3,5,2
STU08729,17.0416668786572,82.55353463092801,83.14139223235878,67.77441528104501,13,6,0
STU06798,15.967504231379339,83.46958012355869,70.68615121377888,65.12986026814883,1,20,0
STU06616,8.382052128750477,82.79295500963849,76.09876351933414,72.09123128697266,13,2,1
STU03359,25.151169013586678,88.7732148053665,88.44023837610298,79.58374764269163,26,20,0
STU07756,13.898332506739754,75.23709194006197,75.43156990442453,66.93609726573837,13,9,0
STU00184,29.58163837351241,96.03946542769398,99.98408087887722,72.62246773083787,30,24,0
STU11847,14.67883669847762,90.26139885072159,58.851614475276925,66.64463194659542,7,16,0
STU11316,23.09260359032936,75.3864468180184,70.62667717959056,67.0839115978633,4,17,0
STU06514,11.04774393434338,79.84898347136956,63.30227292495015,74.51374970640887,4,11,1
STU04568,20.13636648773587,64.0588934056812,58.8184773171817,61.69324699007743,9,11,0
STU06604,13.824844322482083,90.95320850996633,62.81756850762927,61.713606340080204,5,9,0
STU12435,0.0,58.90112546913266,38.459377862727294,59.153780355342455,1,4,1
STU01962,24.061491970629817,91.883796697512,92.0588053993576,83.50295682678994,10,29,0
STU04993,9.38354709282098,78.68140636175269,80.94783796486747,73.9999576423292,2,7,0
STU04892,12.628680156281053,72.08253506420738,49.48588924340227,65.9533510804332,14,16,0
STU08040,11.96651511372915,91.70687081512571,62.24729484585648,65.90136398171776,10,11,0
STU05870,10.869247324273589,74.94413859660678,60.650549115033044,68.2192173523507,6,1,0
STU14228,8.805609426345377,47.51292106063698,18.623982392647505,37.08517044293363,0,7,0
STU06227,14.308567025260785,71.22282932822041,58.61111234435628,52.136769867001036,12,14,0
STU11266,7.549569333417557,76.7170470675752,59.87056019443538,69.76243375216134,4,14,0
STU10611,9.60878496856306,81.34917781358719,73.84606715932082,67.48606506856727,2,13,0
STU01252,26.027278435181515,92.67318018619282,85.59731675067756,87.00607646412533,28,39,0
STU03177,22.692434323725458,96.15425160130042,100.0,86.48875861857839,20,19,0
STU03360,33.26417093169513,98.34056406037502,86.82946161842067,83.56824217892354,19,24,0
STU10306,17.823894912727752,85.0103436140482,57.90197972266722,75.74241345231088,4,9,0
STU09625,12.626288375380202,67.7590461048301,52.8453457254135,81.98326843578407,13,9,1
STU11601,17.208514571354897,66.94021085730277,65.39324369632445,75.75059457246559,13,9,0
STU13494,10.270897521103379,58.57078202569562,58.16737716765455,46.40329978816111,3,5,3
STU07412,18.877370398475527,67.71238074166962,65.40548458600358,62.075808509355156,7,13,0
STU07539,19.264786956861368,84.91718342669168,66.78613197432205,67.27391941712496,5,4,0
STU01052,20.947356850891868,97.57092661094836,91.45242805866867,90.172653384486,19,32,0
STU09222,21.13129867097701,71.19760651688529,57.07885824758705,68.82828651179878,10,11,0
STU08465,12.96588212585727,62.378724593566126,73.66060638780209,60.8881733522723,10,13,1
STU04764,12.297879717087588,82.74101110874925,70.29375127916654,66.52523676699623,8,8,0
STU14826,7.38564295521626,47.32993206282812,29.688751542793543,48.716092673476226,3,1,2
STU01875,31.486487669627728,94.76187157993907,93.7157061397404,89.42169218211062,26,23,0
STU09279,19.737616520276944,72.42338276092217,67.30258924057163,59.42724290306529,6,7,0
STU07283,14.936028265673322,83.71242715505629,69.66387129620085,65.04983600892301,2,12,0
STU09009,13.097440747388383,61.958970421243016,69.2784994946029,70.61720400238512,6,11,1
STU11413,14.52759650859721,70.94775921736291,63.004283344001976,82.29710608028259,11,4,0
STU04323,16.595761664831883,84.95831508879677,62.3845284614656,83.1044819299666,7,13,0
STU09449,22.625088996493318,73.68137203847463,81.60299221930086,71.51275789555731,7,12,0
STU05832,17.50028274500299,62.80782512725912,63.555364881907,54.28641030677076,12,4,0
STU12821,0.2085773202626342,57.35984558389734,43.97413933022048,19.814670182134478,0,5,2
STU10099,10.812930780417688,81.31667765871272,66.06593695653326,72.1105494916259,0,6,0
STU09731,13.444706802651412,73.22624662116039,79.30858637718583,74.74238608166435,7,9,1
STU13146,11.030249779392621,43.66724692704432,42.56264524444416,46.38346551561599,2,5,1
STU11660,18.072568417540747,74.42880800072348,68.65452261609111,62.86512137106769,6,10,0
STU04486,12.860672418992111,70.32230877028235,57.70568896600177,62.32230698665015,2,16,0
STU08616,16.241838845961386,81.63759809311834,66.71782540129158,72.87262202408431,16,8,0
STU03925,8.939657607607066,82.82372010399936,64.14757070860541,72.81424482638934,15,7,0
STU14220,3.3081924575319874,56.73990788735127,23.47964431298619,49.171938770607014,3,3,3
STU09564,14.314826732612646,62.98384125240014,58.22519226384551,60.64497702284298,10,13,0
STU11066,16.46053222472467,69.84194054110883,47.671805291657705,66.11752331171587,11,12,0
STU07851,10.212496513709743,76.01366950777235,72.72652423526618,62.328864381134004,0,2,0
STU12110,6.17367765804397,29.253540104030275,33.912264518728534,46.9272290943224,0,4,0
STU03114,23.49390427973409,93.98321710595258,93.13247413516636,94.21893789851771,18,27,0
STU03304,33.64893693728122,92.52673013400997,84.6055666521493,88.58144436977592,24,28,0
STU09537,13.850115300024225,73.7968811513173,62.54484617750914,61.248565155501836,8,7,0
STU01691,24.10659556196008,97.25867324448136,87.08044717987165,85.04900460152678,21,31,0
STU09635,14.839834721489604,63.271016800423354,60.94374816108826,65.79598908797524,5,9,1
STU05049,10.992233515405381,70.74705650830764,62.96477602281915,70.22934764958129,6,6,0
STU10098,5.0,80.10313651118396,62.49779724165825,60.117936396198964,10,10,0
STU03309,24.94116081088183,94.89031717211249,96.41606648252623,93.41581000733629,3,21,0
STU01505,25.23649371564364,97.08400737235576,88.50788109387565,96.43008224334353,21,20,0
STU01807,21.55361688423806,92.94501154962082,87.60698815208337,86.43301366543966,13,18,0
STU03872,13.067884025887432,68.49155478281911,65.21963265549925,69.254085587481,5,19,0
STU09968,17.696647958291013,64.9388821724374,73.39761405966692,64.38163557688141,8,1,1
STU03792,15.756257303410935,79.1857239354623,70.69988905131879,65.35408330810321,6,4,0
STU14286,9.599211368086543,44.22099963947012,9.621938906093561,48.215164567744495,3,1,1
STU11593,13.46247820547969,87.44530183609467,62.206817754514994,70.26298563960977,13,5,1
STU11516,13.905421977886997,69.45058912191666,47.59778834376315,61.54825043032275,0,7,1
STU01718,34.438125603130025,92.10435776974836,93.90990340233085,82.35697604919477,20,27,0
STU02697,17.713631709002733,100.0,96.63598990080516,88.41474429003381,19,28,0
STU01849,15.0,99.81420503688456,95.92803156766203,91.97893836521106,19,25,0
STU04513,14.82160309040764,81.342121149155,59.1376442560027,68.95189137116004,7,16,0
STU11134,22.130723017665552,70.56659721195504,58.67279216417866,82.77742732846077,3,12,0
STU06623,13.59758708629887,79.94536081176764,76.20580095192963,56.84681846151931,14,11,0
STU03436,24.62825242596039,96.04992660687707,87.43612251487139,87.12400173621072,17,22,0
STU10152,14.425494609060799,81.27796784139592,72.38538383425723,66.44891643295595,8,13,0
STU00143,21.81306436346741,98.56704959332265,100.0,86.57552223750314,15,27,0
STU10503,15.443434383915925,80.72194185963625,65.94917512236044,74.41404779000611,3,14,1
STU06993,9.432484733400578,73.30683556003403,65.97286403109486,70.1038198742016,4,9,0
STU13383,4.594682421115165,56.5371870562176,30.194234451496847,66.81935056344747,1,0,1
STU09879,13.75433652853305,73.21590061525853,64.2612823126238,62.740915885140836,7,3,0
STU01118,15.0,90.80095548580194,90.00504299862016,83.02174409829239,17,25,0
STU01757,30.48742485676582,91.48419821233041,77.44759187757961,100.0,13,26,0
STU00498,28.66246051389901,95.86617098847508,78.76090051017363,84.23972222832322,19,25,0
STU06752,7.963166132647672,63.43316792938775,82.6551635160936,70.72793956533779,5,8,0
STU00871,33.923875195925476,95.04035109385788,90.20117555364118,84.42724751128524,30,18,0
STU03358,15.429970859932563,93.25961707190318,97.49898593790003,98.62528050559588,14,18,0
STU09105,13.8436198517021,83.57312840101379,53.76872429891435,68.71216437354025,10,0,0
STU07679,14.553075843695202,76.10876852962569,60.8709065765465,64.72734383239363,10,12,0
STU00722,22.022325324080704,97.70159923199478,100.0,87.58922983835019,23,18,0
STU00887,17.44979394007374,94.33838531253039,90.4503569615603,93.24172766421417,21,17,0
STU14405,9.619649023876566,27.28888152036874,23.37470405316359,61.44661771503287,2,5,0
STU10989,5.343239010208235,78.1213030709408,71.56787283909632,62.68300289016238,18,11,1
STU12452,8.9964567714206,39.67134772819407,38.348563625577306,56.34434458148852,1,2,1
STU08348,10.223337212832035,78.00186290622305,69.88821335865813,74.88977840213067,2,5,1
STU08103,12.789709572852338,78.0888796653785,58.35343365818992,61.47513559356642,10,20,0
STU13043,3.2026601755341346,44.72577796229016,37.05582381180958,56.88073496204496,0,0,1
STU11975,19.069890035001436,71.37652765368652,59.44342116593748,74.62173017894148,4,10,1
STU00315,24.867971215205365,95.84048347645881,85.52317184062683,92.54436626678454,17,24,0
STU14997,6.718738208310866,40.60069028957425,44.58938700867927,31.605376825699228,0,2,2
STU14737,1.1723794339903595,57.02845731406648,25.173756466754874,67.64805268689273,1,0,0
STU04205,5.37854931576833,78.42357952470823,66.68667760019291,64.74063041436371,7,9,0
STU05851,17.550055407787916,95.0,78.07287922136821,57.6102720644701,7,12,0
STU06130,13.182901041731746,83.43428334951923,61.37257858425359,46.47893726543136,7,2,0
STU05448,16.47705812412737,81.37478498263087,59.765136579200664,70.29699516390865,9,8,0
STU03130,19.608179181025672,96.44799507812392,86.65480646786611,95.81246772700351,18,18,0
STU01997,26.017410017261437,90.76759314472713,94.85334085799877,100.0,13,23,0
STU11118,15.20124041980935,67.42508809956924,66.40396179138958,59.93810543803564,9,8,0
STU03969,18.57009127801658,79.26815994513917,71.76428105320922,75.17281035882445,7,11,0
STU11842,16.754166374631232,78.19124164578417,66.20047125709665,75.70909169865287,11,10,1
STU00337,23.677425793446947,88.98841290677974,97.08334424167381,82.56444963087917,20,26,0
STU11843,17.345418269760085,79.49634761509427,56.34550040120945,76.69742517697314,9,7,1
STU12555,11.519617440750125,42.672078876289795,28.953704741011048,50.77703001444599,5,0,2
STU10385,14.247870203613108,79.82498510102913,69.4639845166563,68.44404375243491,11,4,1
STU02986,16.291416900669482,92.4370710487569,90.14899234007969,89.86393484707595,16,30,0
STU04621,14.316145778455327,65.24148256664526,63.481027749522454,67.49005346132635,14,8,1
STU06532,16.431515850939107,78.50008474012242,79.38401618545636,72.81060417571338,8,16,1
STU09858,10.592827327285711,69.15242964740453,79.60946384078977,59.87771786495986,17,17,0
STU03559,35.15476808674575,91.11507807771174,92.47729514957582,79.1141512716623,17,26,0
STU13676,8.134385715411025,52.28145275861819,40.52230989928314,15.646752900530085,1,5,2
STU03417,30.696209091816442,94.08064459996643,93.39938773953571,83.1786558456051,14,29,0
STU00308,22.256375461295193,95.27853470342335,93.27885113597921,83.83394915444426,26,19,0
STU14893,6.929990790592557,54.277159883829036,29.75589293392939,33.19284530151916,0,5,2
STU11371,20.13540613915836,65.11890461662253,69.83572169285682,65.93304393985753,6,19,0
STU00349,22.733757954884933,99.35740260341224,94.61395811681857,91.80284615766497,23,18,0
STU05919,17.16876474125094,75.72550612832651,60.11160482407735,72.01952721522517,6,10,1
STU13181,3.758131799225432,47.227597792877425,39.75638755332908,56.46415279933297,0,3,2
STU07244,14.070834736679613,70.4782736123811,52.429827590678585,76.18499483406299,14,9,1
STU14260,2.2377531649309255,58.13351340670527,38.11229118302229,35.83850805705717,3,0,2
STU04483,10.51524018486133,80.00261010636403,77.81611111525854,64.92324129267874,12,11,0
STU09422,8.90066097187554,84.65663318356629,48.66080064806292,65.3997019726305,15,12,0
STU08264,10.238785910701246,59.55838644868361,69.47648789633284,77.75627315835308,11,3,0
STU11503,21.840075251679096,80.85110363554467,62.02384243396247,75.1284184389457,10,14,0
STU06856,9.333643871024048,74.13715595034743,57.14421082594192,71.72970011706795,5,7,0
STU12897,4.90983758130667,20.870784691753663,43.06889022345686,34.919977656645074,2,0,2
STU10719,6.455119096102832,73.91248241964536,79.74577495325063,70.46451700446573,12,7,0
STU12212,10.22532843852772,32.21948492662207,18.530636971167855,40.8776728785427,2,0,1
STU10787,6.900195466398341,52.24512404219627,54.78412215947402,64.96940052770583,4,12,0
STU01667,15.00827516427687,92.88404982825246,95.96612458412409,93.86633072122909,16,23,0
STU07580,17.93165804244987,58.30824807920429,61.58177240065224,63.819125030249566,15,6,0
STU05571,12.148475473874603,69.09950484664533,69.49231013184993,71.03919725544334,7,9,1
STU00053,29.12708174494015,97.44052890800191,100.0,90.12602304979656,23,23,0
STU09966,14.812695178974417,77.03452421792709,73.77197253655807,63.467898537202245,8,8,0
STU06264,16.912583912144513,68.64464797215865,64.45419518365418,68.39847797091717,9,5,1
STU01446,30.60468256203123,99.70888576081848,91.46042753155854,97.16167053103553,18,30,0
STU09844,13.90621323230039,63.270857449525195,60.66511212152631,75.15368275264433,7,13,0
STU10185,6.448588147189412,70.26736419971643,62.84218113160182,77.82369989549775,9,8,0
STU01696,33.84956533827797,97.72988762258167,97.12021294707463,92.13847550120626,16,23,0
STU01575,32.17088518260163,89.78172426730316,85.59821811680077,86.68384227729902,18,29,0
STU11106,12.325794715619933,81.20413787335109,71.66020035396721,56.91987739878238,7,4,0
STU04406,18.438913901738147,77.49888698100042,72.46643077516657,66.34965363208106,11,5,0
STU01631,22.711615035057836,98.21442779076368,83.1219989768938,91.93948312520138,12,26,0
STU13735,8.056957119718913,66.76201630289975,33.41887988596643,49.430861709688415,0,1,0
STU01882,22.381478585552372,90.90261221584717,85.71745663789409,100.0,23,30,0
STU05075,12.189988609235796,80.16195856257693,81.38761246950033,66.48270779900643,8,6,0
STU05510,16.316340715612057,73.43859681387806,71.53345432452743,80.49288624414376,0,14,0
STU13241,7.619823893689874,56.9930533483647,39.416799678894016,33.060752933812964,6,4,2
STU10537,11.317232165743041,70.52213449811791,61.116801269865555,72.40911487009404,6,13,0
STU09041,16.33442648936128,72.15105960859522,48.30076178903866,83.50615185952402,14,6,0
STU10647,18.630089774723885,58.04835078228791,68.33729244692557,70.15186636726914,4,6,0
STU12882,3.87757802787852,28.11240246472839,36.55521384974891,36.1400827615933,0,2,0
STU00187,37.01707792619138,94.82714360889925,93.60879237371974,96.30392637604567,25,32,0
STU05559,13.226376761792775,66.141538900809,70.64555138804421,74.22269731204685,3,8,0
STU07186,12.845915679856416,73.93551299793246,65.816846656493,71.58335313508152,9,5,0
STU13874,2.678167207364833,66.89221530457851,41.18191185432713,60.37781858285788,1,2,1
STU11510,7.54767135651775,86.88078268343628,41.41465733908837,71.43314016516693,0,9,0
STU06588,13.051656969809633,74.91581869075344,69.84617858180243,77.87531693097448,9,11,0
STU01235,21.139038060978102,99.99680964105958,88.99599967939544,94.1967854813742,10,32,0
STU10480,13.366291785069073,80.81244826520181,66.16669246177416,68.25460877817626,6,13,0
STU03916,13.51916906081715,81.42372547046008,63.530145713782765,72.82366228770711,11,9,1
STU00447,26.748250236498468,90.30559168591384,92.76275359553047,88.41931070350651,23,23,0
STU00845,28.718258877700865,94.38537000840584,92.25116692426221,99.64546983839706,19,26,0
STU05202,13.802197126496443,70.41031677207808,80.95120418600015,50.444344671568125,4,13,0
STU13369,10.066087597030116,38.77467527638199,51.66859010220141,24.470162929128247,0,0,0
STU11555,13.392109209648993,74.13237381296466,54.12560852072114,66.75205748440158,1,7,0
STU02441,35.22469399015513,95.6755127966808,76.12990232437565,86.87874591927552,20,36,0
STU03104,17.138621101377108,95.29666164756556,100.0,89.778352881195,6,27,0
STU07693,11.962489285566983,72.6056016923647,70.27939479705428,58.48459484235233,11,4,0
STU04775,10.309368767993796,65.33575689505213,64.27701000437108,73.6145762422454,9,7,1
STU06975,12.02122924160956,76.02066913995428,98.80614489057577,71.80559718618213,11,6,0
STU06095,7.156523979653522,76.06880353883639,47.15225430867968,71.15306591081742,13,12,0
STU09487,6.957731603041946,74.6834477654297,56.59631419021885,74.48675475407006,9,7,0
STU02154,20.839647661336016,91.74509603755857,82.91522187579581,92.43144015329487,17,9,0
STU05519,13.794767502365476,68.77749769471357,66.25409672713386,67.4506171674534,9,16,0
STU12009,2.6056417900373026,56.60155570070915,27.58851188129153,53.23006601127034,2,0,1
STU05068,15.50607191240379,86.91861876138418,73.47815919455776,78.27939582620242,0,6,1
STU12655,0.6748277165809942,43.60366574417467,2.363547671292771,36.239139464139946,0,3,2
STU11547,10.543154220201464,66.94841421526095,56.88948041967468,56.30468773662015,10,12,1
STU12487,8.504511063408078,69.73235003590207,42.414136240987695,32.659806735853216,3,2,1
STU00777,23.423516723569378,92.17693189800086,93.96866892253126,85.18631983716274,27,23,0
STU08418,18.527880126888967,68.26002808376664,56.57883659210902,73.8301194486544,9,13,1
STU13945,6.868012232841449,50.30903164165362,38.9900085037714,49.4689224609469,4,0,1
STU06325,20.52613490937233,72.69017849748174,92.10492444283034,74.18233112720787,15,13,0
STU04921,13.776311658743927,83.1458546656278,44.53734568653529,66.88587202900044,0,10,1
STU13053,10.748729265746315,40.48208951521169,58.731943714301124,48.37338105676214,0,2,1
STU09183,12.916472822860964,61.85422466769869,52.77543617834008,56.39058956135014,14,12,0
STU14249,2.0277515992421895,38.91045785002993,25.18864826653798,51.33867359802747,0,5,2
STU11341,12.58062541431086,65.61886271934047,79.73939886846344,78.95021319098963,6,14,0
STU03137,32.81334252615341,96.43467182048786,89.29800773838451,85.2108846366182,16,21,0
STU12628,5.447955678348212,56.180911189611564,48.46813615897163,40.395450976175255,1,5,2
STU05463,12.101419210459369,63.772097111039585,70.88053761827786,60.60825591492617,3,15,0
STU03184,27.519299670862452,95.25558778991237,98.54149050443644,88.5972517944017,22,31,0
STU13046,0.26832715055778156,46.04075608170007,19.48999371866214,44.722470647615005,3,2,1
STU07523,13.238422773376758,73.52189654111162,81.68976640457176,71.71625708033258,9,8,0
STU11901,9.4510920872007,62.19941855103258,71.46041254891377,72.80466868928492,5,10,0
STU03200,20.153604008278172,97.53196775635759,99.192332262697,100.0,22,29,0
STU11342,16.483340357378168,80.7009585651432,50.85102273487359,59.50596617534806,3,15,0
STU01290,25.58853709230479,89.9847161800155,100.0,93.11922610861147,21,28,0
STU14277,4.008262762812641,43.17904015338169,30.255752698234037,57.13382648146195,4,7,1
STU14320,5.122163526160921,60.27867637358317,46.235140218754246,51.30429805229661,1,0,2
STU12717,4.18655476672064,65.07197942229797,19.197181540560802,50.90952831929248,1,4,0
STU07543,16.35066063539243,75.08161702042769,72.40244926537156,73.16792033386405,6,6,0
STU01880,28.541331098287,97.32702589884707,100.0,90.06821945279097,22,19,0
STU13962,6.622334552258135,56.83554163511772,46.07740436536791,34.96755146019845,2,4,0
STU10004,14.473413999935985,82.21671721468283,69.3105877631829,60.46691100812214,11,13,1
STU05458,12.973123324556218,72.5380476474701,52.58471531871173,75.01777327620944,6,6,0
STU02149,25.603852327756808,93.08280400150394,99.85608788897272,87.4153703479177,13,20,0
STU04132,13.649133974166382,86.5586840994137,68.47288366771407,72.49094907283461,4,3,0
STU01037,25.061117742075847,91.41000322314682,89.87551589985166,98.22061112166223,25,24,0
STU08829,17.427698889034684,82.63073815658342,65.47827078376068,68.20534024021242,12,9,0
STU14296,9.83576273867964,30.65370394539637,27.781013339544614,42.9130623455452,1,3,0
STU04135,6.2481067420465894,70.52724342316048,68.37401070324661,53.825961767744836,0,0,0
STU00650,23.034736214692995,98.00489547562569,100.0,94.26329461378671,22,27,0
STU09276,16.656942849016776,75.50486335606975,49.543688140138805,79.97757641368355,13,12,0
